indicator_id,province_id,indicator_value,year
3,2100,12.83,2019
3,3100,12.97,2019
3,3200,12.48,2019
3,3300,12.68,2019
3,3400,15.58,2019
3,3500,13.16,2019
3,3600,12.88,2019
3,5100,13.27,2019
3,5200,13.48,2019
3,5300,13.15,2019
3,6100,12.58,2019
3,6200,12.57,2019
3,6300,12.52,2019
3,6400,13.69,2019
3,6500,12.84,2019
3,7100,12.73,2019
3,7200,13.14,2019
3,7300,13.36,2019
3,7400,13.55,2019
3,7500,13.06,2019
3,7600,12.62,2019
3,8100,13.94,2019
3,8200,13.63,2019
3,9100,12.72,2019
3,9400,11.05,2019
3,1001,12.95,2019
4,1100,73.85,2019
4,1200,65.19,2019
4,1300,74.24,2019
4,1400,73.37,2019
4,1500,69.65,2019
4,1600,62.85,2019
4,1700,75.16,2019
4,1800,83.47,2019
4,1900,85.8,2019
4,2100,80.09,2019
4,3100,81.84,2019
4,3200,72.88,2019
4,3300,89.58,2019
4,3400,99.65,2019
4,3500,89.33,2019
4,3600,65.08,2019
4,5100,82.25,2019
4,5200,66.11,2019
4,5300,53.05,2019
4,6100,36.11,2019
4,6200,77.2,2019
4,6300,87.95,2019
4,6400,82.93,2019
4,6500,76.51,2019
4,7100,80.32,2019
4,7200,78.23,2019
4,7300,68.29,2019
4,7400,77.84,2019
4,7500,91.19,2019
4,7600,66.37,2019
4,8100,51.89,2019
4,8200,48.09,2019
4,9100,50.44,2019
4,9400,34.79,2019
4,1001,74.8,2019
5,1100,43.06,2019
5,1200,38.8,2019
5,1300,30.52,2019
5,1400,41.34,2019
5,1500,28.34,2019
5,1600,34.22,2019
5,1700,30.67,2019
5,1800,38.42,2019
5,1900,30.12,2019
5,2100,37.6,2019
5,3100,37.88,2019
5,3200,28.33,2019
5,3300,26.16,2019
5,3400,19.17,2019
5,3500,23.85,2019
5,3600,31.58,2019
5,5100,45.31,2019
5,5200,34.98,2019
5,5300,38.76,2019
5,6100,32.47,2019
5,6200,35.57,2019
5,6300,29.76,2019
5,6400,28.74,2019
5,6500,33.41,2019
5,7100,27.9,2019
5,7200,27.33,2019
5,7300,37.86,2019
5,7400,33.6,2019
5,7500,23.95,2019
5,7600,26.04,2019
5,8100,36.46,2019
5,8200,29.72,2019
5,9100,33.27,2019
5,9400,31.93,2019
5,1001,30.82,2019
6,1100,90.69,2019
6,1200,75.04,2019
6,1300,80.63,2019
6,1400,73.1,2019
6,1500,56.64,2019
6,1600,81.9,2019
6,1700,87.36,2019
6,1800,68.73,2019
6,1900,75.31,2019
6,2100,96.48,2019
6,3100,72.77,2019
6,3200,72.04,2019
6,3300,69.8,2019
6,3400,81.59,2019
6,3500,78.14,2019
6,3600,75.45,2019
6,5100,67.3,2019
6,5200,74.58,2019
6,5300,63.85,2019
6,6100,58.06,2019
6,6200,67.32,2019
6,6300,74.5,2019
6,6400,73.96,2019
6,6500,74.77,2019
6,7100,73.21,2019
6,7200,68.35,2019
6,7300,67.27,2019
6,7400,57.68,2019
6,7500,42.67,2019
6,7600,64.95,2019
6,8100,80.65,2019
6,8200,90.12,2019
6,9100,91.14,2019
6,9400,68.99,2019
6,1001,73.48,2019
7,1100,94.67,2019
7,1200,93.6,2019
7,1300,94.49,2019
7,1400,91.86,2019
7,1500,90.46,2019
7,1600,90.31,2019
7,1700,93.16,2019
7,1800,91.16,2019
7,1900,88.93,2019
7,2100,95.47,2019
7,3100,93.19,2019
7,3200,88.39,2019
7,3300,90.6,2019
7,3400,96.07,2019
7,3500,91.27,2019
7,3600,89.4,2019
7,5100,95.64,2019
7,5200,93.43,2019
7,5300,91.03,2019
7,6100,88.1,2019
7,6200,89.45,2019
7,6300,88.94,2019
7,6400,94.72,2019
7,6500,92.61,2019
7,7100,90.83,2019
7,7200,89.37,2019
7,7300,89.73,2019
7,7400,91.48,2019
7,7500,88.04,2019
7,7600,89.51,2019
7,8100,93.71,2019
7,8200,92.28,2019
7,9100,92.75,2019
7,9400,73.31,2019
7,1001,90.64,2019
8,1100,34.97,2019
8,1200,76.17,2019
8,1300,53.69,2019
8,1400,76.61,2019
8,1500,63.8,2019
8,1600,71.44,2019
8,1700,81.75,2019
8,1800,84.1,2019
8,1900,80.01,2019
8,2100,91.93,2019
8,3100,87.05,2019
8,3200,55.31,2019
8,3300,81.55,2019
8,3400,90,2019
8,3500,76.43,2019
8,3600,58.94,2019
8,5100,85.41,2019
8,5200,58.79,2019
8,5300,84.16,2019
8,6100,92.39,2019
8,6200,92.19,2019
8,6300,73.31,2019
8,6400,91.98,2019
8,6500,94.84,2019
8,7100,92.36,2019
8,7200,85.32,2019
8,7300,79.94,2019
8,7400,89.62,2019
8,7500,79.72,2019
8,7600,80.08,2019
8,8100,85.19,2019
8,8200,81.22,2019
8,9100,93.93,2019
8,9400,84.91,2019
8,1001,73.12,2019
9,1100,61.57,2019
9,1200,86.19,2019
9,1300,71.58,2019
9,1400,90.08,2019
9,1500,77.02,2019
9,1600,79.48,2019
9,1700,89.26,2019
9,1800,89.66,2019
9,1900,87.23,2019
9,2100,89.11,2019
9,3100,88.51,2019
9,3200,71.76,2019
9,3300,86.02,2019
9,3400,90.87,2019
9,3500,82.85,2019
9,3600,70.69,2019
9,5100,85.52,2019
9,5200,77.87,2019
9,5300,88.66,2019
9,6100,93.79,2019
9,6200,94.65,2019
9,6300,86.3,2019
9,6400,94.36,2019
9,6500,98.68,2019
9,7100,92,2019
9,7200,93.01,2019
9,7300,86.63,2019
9,7400,96.21,2019
9,7500,91.87,2019
9,7600,90.26,2019
9,8100,89.92,2019
9,8200,83.06,2019
9,9100,96.03,2019
9,9400,85.83,2019
9,1001,82.07,2019
10,1100,44.37,2019
10,1200,86.2,2019
10,1300,72.52,2019
10,1400,90.03,2019
10,1500,77.43,2019
10,1600,78.78,2019
10,1700,90.15,2019
10,1800,91.17,2019
10,1900,91.2,2019
10,2100,99.25,2019
10,3100,90.96,2019
10,3200,68.53,2019
10,3300,88.35,2019
10,3400,95.41,2019
10,3500,83.74,2019
10,3600,70.54,2019
10,5100,97.42,2019
10,5200,69.66,2019
10,5300,90.83,2019
10,6100,96.33,2019
10,6200,96.37,2019
10,6300,84.85,2019
10,6400,95.05,2019
10,6500,98.57,2019
10,7100,96.83,2019
10,7200,92.58,2019
10,7300,86.4,2019
10,7400,88.26,2019
10,7500,82.03,2019
10,7600,89.87,2019
10,8100,93.41,2019
10,8200,80.94,2019
10,9100,96.54,2019
10,9400,90.48,2019
10,1001,82.02,2019
11,1100,72.35,2019
11,1200,92.1,2019
11,1300,83.58,2019
11,1400,93.94,2019
11,1500,88.41,2019
11,1600,84.16,2019
11,1700,93.39,2019
11,1800,94.4,2019
11,1900,92.06,2019
11,2100,97.07,2019
11,3100,95.47,2019
11,3200,81.58,2019
11,3300,90.22,2019
11,3400,94.28,2019
11,3500,87.79,2019
11,3600,76.29,2019
11,5100,95.95,2019
11,5200,86.87,2019
11,5300,93.06,2019
11,6100,95.79,2019
11,6200,96.79,2019
11,6300,90.83,2019
11,6400,95.27,2019
11,6500,98.52,2019
11,7100,96.23,2019
11,7200,94.96,2019
11,7300,89.99,2019
11,7400,95.26,2019
11,7500,91.66,2019
11,7600,92.71,2019
11,8100,94.49,2019
11,8200,85.8,2019
11,9100,96.63,2019
11,9400,92.61,2019
11,1001,88.13,2019
12,1100,86.92,2019
12,1200,79.51,2019
12,1300,75.88,2019
12,1400,83.86,2019
12,1500,86.51,2019
12,1600,85.48,2019
12,1700,82.18,2019
12,1800,87.94,2019
12,1900,80.54,2019
12,2100,78.4,2019
12,3100,77.99,2019
12,3200,83.84,2019
12,3300,91.68,2019
12,3400,92.62,2019
12,3500,89.8,2019
12,3600,79.94,2019
12,5100,85.03,2019
12,5200,91.3,2019
12,5300,80.63,2019
12,6100,76.36,2019
12,6200,79.75,2019
12,6300,80.39,2019
12,6400,76.74,2019
12,6500,72,2019
12,7100,91.01,2019
12,7200,80.9,2019
12,7300,79.41,2019
12,7400,76.1,2019
12,7500,83.85,2019
12,7600,77.35,2019
12,8100,75.74,2019
12,8200,78.58,2019
12,9100,69.41,2019
12,9400,76.4,2019
12,1001,84.64,2019
13,1100,42.27,2019
13,1200,24.53,2019
13,1300,36.25,2019
13,1400,37.52,2019
13,1500,44.27,2019
13,1600,31.76,2019
13,1700,34.78,2019
13,1800,34.09,2019
13,1900,25.71,2019
13,2100,46.16,2019
13,3100,39.41,2019
13,3200,41.3,2019
13,3300,52.81,2019
13,3400,69.74,2019
13,3500,46.29,2019
13,3600,38.12,2019
13,5100,63.43,2019
13,5200,51.85,2019
13,5300,46.77,2019
13,6100,30.72,2019
13,6200,28.54,2019
13,6300,35.76,2019
13,6400,35.55,2019
13,6500,33.53,2019
13,7100,55.51,2019
13,7200,45.75,2019
13,7300,34.42,2019
13,7400,29.61,2019
13,7500,31.22,2019
13,7600,32.8,2019
13,8100,50.48,2019
13,8200,59.05,2019
13,9100,35.84,2019
13,9400,46.84,2019
13,1001,42.28,2019
14,1100,25.19,2019
14,1200,27.12,2019
14,1300,29.07,2019
14,1400,23.59,2019
14,1500,22.37,2019
14,1600,23.37,2019
14,1700,18.57,2019
14,1800,21.43,2019
14,1900,27.65,2019
14,2100,15.78,2019
14,3100,24.78,2019
14,3200,24.51,2019
14,3300,18.79,2019
14,3400,17.4,2019
14,3500,21.33,2019
14,3600,28.52,2019
14,5100,13.08,2019
14,5200,24.27,2019
14,5300,32.88,2019
14,6100,21,2019
14,6200,25.13,2019
14,6300,15.32,2019
14,6400,22,2019
14,6500,27.94,2019
14,7100,24.92,2019
14,7200,28.84,2019
14,7300,25.48,2019
14,7400,24.58,2019
14,7500,35.53,2019
14,7600,13.13,2019
14,8100,30.5,2019
14,8200,21.18,2019
14,9100,35.87,2019
14,9400,21.97,2019
14,1001,23.08,2019
15,1100,77.07,2019
15,1200,79.47,2019
15,1300,72.1,2019
15,1400,78.45,2019
15,1500,79.42,2019
15,1600,84.58,2019
15,1700,89.61,2019
15,1800,88.07,2019
15,1900,82.16,2019
15,2100,70.82,2019
15,3100,68.74,2019
15,3200,82.54,2019
15,3300,89.33,2019
15,3400,83.48,2019
15,3500,82.23,2019
15,3600,81.9,2019
15,5100,83.54,2019
15,5200,91.14,2019
15,5300,76.81,2019
15,6100,81.65,2019
15,6200,84.67,2019
15,6300,81.64,2019
15,6400,74.56,2019
15,6500,74.56,2019
15,7100,80.16,2019
15,7200,84,2019
15,7300,88.25,2019
15,7400,84.24,2019
15,7500,78.19,2019
15,7600,89.41,2019
15,8100,72.65,2019
15,8200,79.79,2019
15,9100,76.09,2019
15,9400,67.41,2019
15,1001,82.28,2019
16,1100,2.15,2019
16,1200,3.1,2019
16,1300,8.49,2019
16,1400,3.29,2019
16,1500,1.3,2019
16,1600,0.68,2019
16,1700,28.71,2019
16,1800,1.41,2019
16,1900,5.1,2019
16,2100,26.29,2019
16,3100,0.49,2019
16,3200,2.43,2019
16,3300,11.54,2019
16,3400,13.73,2019
16,3500,2.39,2019
16,3600,1.65,2019
16,5100,0.65,2019
16,5200,1.04,2019
16,5300,0.38,2019
16,6100,4.75,2019
16,6200,0.81,2019
16,6300,3.67,2019
16,6400,0.43,2019
16,6500,0,2019
16,7100,2.9,2019
16,7200,1.1,2019
16,7300,2.14,2019
16,7400,1.99,2019
16,7500,0.39,2019
16,7600,0,2019
16,8100,14.95,2019
16,8200,4.51,2019
16,9100,0,2019
16,9400,7.07,2019
16,1001,2.83,2019
17,1100,10.37,2019
17,1200,6.67,2019
17,1300,10.06,2019
17,1400,20.3,2019
17,1500,23.38,2019
17,1600,15.38,2019
17,1700,6.29,2019
17,1800,24.26,2019
17,1900,17.22,2019
17,2100,15.56,2019
17,3100,40.65,2019
17,3200,8.37,2019
17,3300,6.24,2019
17,3400,23.38,2019
17,3500,8.67,2019
17,3600,16.82,2019
17,5100,15.73,2019
17,5200,6.21,2019
17,5300,9.01,2019
17,6100,8.7,2019
17,6200,3.3,2019
17,6300,12.77,2019
17,6400,9.61,2019
17,6500,23.75,2019
17,7100,4.79,2019
17,7200,5.56,2019
17,7300,18.39,2019
17,7400,7.36,2019
17,7500,8.7,2019
17,7600,15.32,2019
17,8100,18.11,2019
17,8200,9.79,2019
17,9100,4.23,2019
17,9400,4.17,2019
17,1001,11.44,2019
18,1100,74.85,2019
18,1200,39.37,2019
18,1300,95.33,2019
18,1400,56.52,2019
18,1500,84.32,2019
18,1600,97.21,2019
18,1700,93.64,2019
18,1800,70.29,2019
18,1900,95.89,2019
18,2100,39.79,2019
18,3100,3.71,2019
18,3200,71.52,2019
18,3300,96.58,2019
18,3400,88.53,2019
18,3500,93.31,2019
18,3600,55.56,2019
18,5100,88.6,2019
18,5200,92.03,2019
18,5300,67.76,2019
18,6100,73.64,2019
18,6200,89.26,2019
18,6300,94.92,2019
18,6400,31.51,2019
18,6500,24.98,2019
18,7100,80.03,2019
18,7200,41.11,2019
18,7300,67.54,2019
18,7400,42.06,2019
18,7500,83.41,2019
18,7600,73.12,2019
18,8100,71.55,2019
18,8200,63.82,2019
18,9100,17.04,2019
18,9400,55.72,2019
18,1001,73.97,2019
19,1100,26.64,2019
19,1200,42.82,2019
19,1300,26.41,2019
19,1400,42.87,2019
19,1500,40.36,2019
19,1600,52.07,2019
19,1700,47.23,2019
19,1800,57.07,2019
19,1900,53.73,2019
19,2100,47.03,2019
19,3100,32.1,2019
19,3200,32.36,2019
19,3300,43.12,2019
19,3400,57.87,2019
19,3500,47.36,2019
19,3600,26.71,2019
19,5100,50.38,2019
19,5200,40.12,2019
19,5300,14.53,2019
19,6100,27.91,2019
19,6200,35.02,2019
19,6300,31.07,2019
19,6400,39.61,2019
19,6500,35.64,2019
19,7100,21.64,2019
19,7200,20.18,2019
19,7300,28.7,2019
19,7400,28.31,2019
19,7500,25.67,2019
19,7600,23.01,2019
19,8100,14.96,2019
19,8200,18.8,2019
19,9100,22.55,2019
19,9400,19.53,2019
19,1001,37.93,2019
20,1100,17.87,2019
20,1200,11.4,2019
20,1300,16.06,2019
20,1400,9.41,2019
20,1500,13.45,2019
20,1600,6.08,2019
20,1700,22.78,2019
20,1800,4.82,2019
20,1900,14.54,2019
20,2100,12.04,2019
20,3100,25.55,2019
20,3200,12.96,2019
20,3300,13.87,2019
20,3400,26.13,2019
20,3500,12.97,2019
20,3600,21.65,2019
20,5100,14.36,2019
20,5200,11.87,2019
20,5300,9.05,2019
20,6100,7.28,2019
20,6200,11.29,2019
20,6300,10.37,2019
20,6400,17.71,2019
20,6500,12.21,2019
20,7100,12.4,2019
20,7200,2.59,2019
20,7300,8.34,2019
20,7400,8.98,2019
20,7500,14.4,2019
20,7600,3.89,2019
20,8100,8.44,2019
20,8200,11.28,2019
20,9100,5.76,2019
20,9400,4.98,2019
20,1001,13.11,2019
21,1100,46.65,2019
21,1200,47.69,2019
21,1300,52.93,2019
21,1400,75.18,2019
21,1500,48.89,2019
21,1600,51.4,2019
21,1700,73.03,2019
21,1800,63.87,2019
21,1900,47.32,2019
21,2100,53.45,2019
21,3100,50.82,2019
21,3200,56.47,2019
21,3300,68.12,2019
21,3400,75.17,2019
21,3500,67.41,2019
21,3600,63.94,2019
21,5100,81.73,2019
21,5200,75.88,2019
21,5300,80.6,2019
21,6100,49.35,2019
21,6200,55.44,2019
21,6300,60.35,2019
21,6400,37.57,2019
21,6500,34.75,2019
21,7100,39.62,2019
21,7200,41.5,2019
21,7300,49.01,2019
21,7400,39.75,2019
21,7500,64.81,2019
21,7600,37.39,2019
21,8100,33.8,2019
21,8200,45.21,2019
21,9100,49.07,2019
21,9400,52.76,2019
21,1001,59.81,2019
22,1100,14.8,2019
22,1200,9.57,2019
22,1300,13.39,2019
22,1400,11.31,2019
22,1500,11.11,2019
22,1600,8.45,2019
22,1700,12.61,2019
22,1800,9.21,2019
22,1900,6.29,2019
22,2100,13.55,2019
22,3100,11.95,2019
22,3200,10.28,2019
22,3300,16.09,2019
22,3400,25.08,2019
22,3500,11.82,2019
22,3600,9.1,2019
22,5100,11.77,2019
22,5200,13.3,2019
22,5300,17.55,2019
22,6100,14.42,2019
22,6200,10.83,2019
22,6300,7.96,2019
22,6400,11.21,2019
22,6500,10.62,2019
22,7100,14.38,2019
22,7200,10.8,2019
22,7300,7,2019
22,7400,8.39,2019
22,7500,10.42,2019
22,7600,9.81,2019
22,8100,8.35,2019
22,8200,14.54,2019
22,9100,16.31,2019
22,9400,14.66,2019
22,1001,11.88,2019
23,1100,4.04,2019
23,1200,8.77,2019
23,1300,5.22,2019
23,1400,6.79,2019
23,1500,5.7,2019
23,1600,5.04,2019
23,1700,6.46,2019
23,1800,5.77,2019
23,1900,4.55,2019
23,2100,6.33,2019
23,3100,4.93,2019
23,3200,5.05,2019
23,3300,8.75,2019
23,3400,10.86,2019
23,3500,6.01,2019
23,3600,3.79,2019
23,5100,17.15,2019
23,5200,10.34,2019
23,5300,5.74,2019
23,6100,4.15,2019
23,6200,4.39,2019
23,6300,3.85,2019
23,6400,4.72,2019
23,6500,6.05,2019
23,7100,12.46,2019
23,7200,6.6,2019
23,7300,3.11,2019
23,7400,2.55,2019
23,7500,4.05,2019
23,7600,8.76,2019
23,8100,8.85,2019
23,8200,7.28,2019
23,9100,8.6,2019
23,9400,7.91,2019
23,1001,6.35,2019
24,1100,1.48,2019
24,1200,2.57,2019
24,1300,1.72,2019
24,1400,1.97,2019
24,1500,1.67,2019
24,1600,1.19,2019
24,1700,1.74,2019
24,1800,1.66,2019
24,1900,1.22,2019
24,2100,1.43,2019
24,3100,1.36,2019
24,3200,1.6,2019
24,3300,2.09,2019
24,3400,4.34,2019
24,3500,2.39,2019
24,3600,0.94,2019
24,5100,5.98,2019
24,5200,2.26,2019
24,5300,1.85,2019
24,6100,0.94,2019
24,6200,1.51,2019
24,6300,2.49,2019
24,6400,2.2,2019
24,6500,2.85,2019
24,7100,2.71,2019
24,7200,1.03,2019
24,7300,1.14,2019
24,7400,1.36,2019
24,7500,1.55,2019
24,7600,0.85,2019
24,8100,1.17,2019
24,8200,0.72,2019
24,9100,1.69,2019
24,9400,4.49,2019
24,1001,1.95,2019
25,1100,35.81,2019
25,1200,12.88,2019
25,1300,15.1,2019
25,1400,20.08,2019
25,1500,12.3,2019
25,1600,13.21,2019
25,1700,8.76,2019
25,1800,13.04,2019
25,1900,19.5,2019
25,2100,17.86,2019
25,3100,10.01,2019
25,3200,16.14,2019
25,3300,24.51,2019
25,3400,22.17,2019
25,3500,38.06,2019
25,3600,24.9,2019
25,5100,37.12,2019
25,5200,26.04,2019
25,5300,22.34,2019
25,6100,22.84,2019
25,6200,18.13,2019
25,6300,21.68,2019
25,6400,18.18,2019
25,6500,23.27,2019
25,7100,25.1,2019
25,7200,20.45,2019
25,7300,21.09,2019
25,7400,13.99,2019
25,7500,25.07,2019
25,7600,21.54,2019
25,8100,16.39,2019
25,8200,25.73,2019
25,9100,22.92,2019
25,9400,11.96,2019
25,1001,22.2,2019
26,1100,59.78,2019
26,1200,52.4,2019
26,1300,43.16,2019
26,1400,50.49,2019
26,1500,47.86,2019
26,1600,41.83,2019
26,1700,43.85,2019
26,1800,39.67,2019
26,1900,46.14,2019
26,2100,55.64,2019
26,3100,53.4,2019
26,3200,49.51,2019
26,3300,41.24,2019
26,3400,56.68,2019
26,3500,43.38,2019
26,3600,39.98,2019
26,5100,53.59,2019
26,5200,42.46,2019
26,5300,46.02,2019
26,6100,40.01,2019
26,6200,50.21,2019
26,6300,52.72,2019
26,6400,53.3,2019
26,6500,45.89,2019
26,7100,45.54,2019
26,7200,39.04,2019
26,7300,46.88,2019
26,7400,42.56,2019
26,7500,36.32,2019
26,7600,40.72,2019
26,8100,39.54,2019
26,8200,48.16,2019
26,9100,47.13,2019
26,9400,38.31,2019
26,1001,46.11,2019
27,1100,39.67,2019
27,1200,45.58,2019
27,1300,44.94,2019
27,1400,49.44,2019
27,1500,45.76,2019
27,1600,41.48,2019
27,1700,43.67,2019
27,1800,43.04,2019
27,1900,49.49,2019
27,2100,70.32,2019
27,3100,78.6,2019
27,3200,57.84,2019
27,3300,50.18,2019
27,3400,64.03,2019
27,3500,49.38,2019
27,3600,60.82,2019
27,5100,57.23,2019
27,5200,41.99,2019
27,5300,29.52,2019
27,6100,41.73,2019
27,6200,49.99,2019
27,6300,53.16,2019
27,6400,63.19,2019
27,6500,58.38,2019
27,7100,49.79,2019
27,7200,38.51,2019
27,7300,47.42,2019
27,7400,46.2,2019
27,7500,45.11,2019
27,7600,34.89,2019
27,8100,37.66,2019
27,8200,32.43,2019
27,9100,47.41,2019
27,9400,23.95,2019
27,1001,51.11,2019
28,1100,16.05,2019
28,1200,10.46,2019
28,1300,16.94,2019
28,1400,13.86,2019
28,1500,9.18,2019
28,1600,9.96,2019
28,1700,13.8,2019
28,1800,11.92,2019
28,1900,13.79,2019
28,2100,13.55,2019
28,3100,14.51,2019
28,3200,12.2,2019
28,3300,13.02,2019
28,3400,19.46,2019
28,3500,13.1,2019
28,3600,13.04,2019
28,5100,14.96,2019
28,5200,20.29,2019
28,5300,12.98,2019
28,6100,9.87,2019
28,6200,11.54,2019
28,6300,13.36,2019
28,6400,15.39,2019
28,6500,12.15,2019
28,7100,8.42,2019
28,7200,11.61,2019
28,7300,13.06,2019
28,7400,14.03,2019
28,7500,14.85,2019
28,7600,10.98,2019
28,8100,12.4,2019
28,8200,9.86,2019
28,9100,9.41,2019
28,9400,4.16,2019
28,1001,12.83,2019
29,1100,56.83,2019
29,1200,67.7,2019
29,1300,66.38,2019
29,1400,54.28,2019
29,1500,55.76,2019
29,1600,62.32,2019
29,1700,65.58,2019
29,1800,59.45,2019
29,1900,56.51,2019
29,2100,53.46,2019
29,3100,58.71,2019
29,3200,55.71,2019
29,3300,67.12,2019
29,3400,78.44,2019
29,3500,65.5,2019
29,3600,55.64,2019
29,5100,80.47,2019
29,5200,68.78,2019
29,5300,74.15,2019
29,6100,63.52,2019
29,6200,60.11,2019
29,6300,65.27,2019
29,6400,56.83,2019
29,6500,54.42,2019
29,7100,55.37,2019
29,7200,59.75,2019
29,7300,58.09,2019
29,7400,66.37,2019
29,7500,59.13,2019
29,7600,61.23,2019
29,8100,66.04,2019
29,8200,58.93,2019
29,9100,65.39,2019
29,9400,77.56,2019
29,1001,62.42,2019
30,1100,81.51,2019
30,1200,91.77,2019
30,1300,94.7,2019
30,1400,87.32,2019
30,1500,82.96,2019
30,1600,82.88,2019
30,1700,85.3,2019
30,1800,80.74,2019
30,1900,83.59,2019
30,2100,94.61,2019
30,3100,86.93,2019
30,3200,75.56,2019
30,3300,77.38,2019
30,3400,84.57,2019
30,3500,72.66,2019
30,3600,79.81,2019
30,5100,71.96,2019
30,5200,69.62,2019
30,5300,80.67,2019
30,6100,79.57,2019
30,6200,83.44,2019
30,6300,79.59,2019
30,6400,79.12,2019
30,6500,83.43,2019
30,7100,99.6,2019
30,7200,85.36,2019
30,7300,85.5,2019
30,7400,83.16,2019
30,7500,110.84,2019
30,7600,84.06,2019
30,8100,91.4,2019
30,8200,81.94,2019
30,9100,83.54,2019
30,9400,69.5,2019
30,1001,80.09,2019
31,1100,18.38,2019
31,1200,17.65,2019
31,1300,12.07,2019
31,1400,39.13,2019
31,1500,19.98,2019
31,1600,22.47,2019
31,1700,21.62,2019
31,1800,19.05,2019
31,1900,7.44,2019
31,2100,39.13,2019
31,3100,23.73,2019
31,3200,29.3,2019
31,3300,32.36,2019
31,3400,15.15,2019
31,3500,18.48,2019
31,3600,27.31,2019
31,5100,12.12,2019
31,5200,9.16,2019
31,5300,15.49,2019
31,6100,12.98,2019
31,6200,43.9,2019
31,6300,18.39,2019
31,6400,13.23,2019
31,6500,27.01,2019
31,7100,64.22,2019
31,7200,26.85,2019
31,7300,28.55,2019
31,7400,26.89,2019
31,7500,45.14,2019
31,7600,27.1,2019
31,8100,40.45,2019
31,8200,22.65,2019
31,9100,8.29,2019
31,9400,16.02,2019
31,1001,21.19,2019
1,1100,0.1,2020
1,1200,0.12,2020
1,1300,0.25,2020
1,1400,0.42,2020
1,1500,0.29,2020
1,1600,0.21,2020
1,1700,0.22,2020
1,1800,0.26,2020
1,1900,0.23,2020
1,2100,0.21,2020
1,3100,0.19,2020
1,3200,0.31,2020
1,3300,0.37,2020
1,3400,0.65,2020
1,3500,0.31,2020
1,3600,0.01,2020
1,5100,0.43,2020
1,5200,0.79,2020
1,5300,0.01,2020
1,6100,0.24,2020
1,6200,0.26,2020
1,6300,0.16,2020
1,6400,0.25,2020
1,6500,0.06,2020
1,7100,0.32,2020
1,7200,0.25,2020
1,7300,0.09,2020
1,7400,0.06,2020
1,7500,0.01,2020
1,7600,0.02,2020
1,8100,0.07,2020
1,8200,0.07,2020
1,9100,0.26,2020
1,9400,0.25,2020
1,1001,0.27,2020
2,1100,9.33,2020
2,1200,9.54,2020
2,1300,8.99,2020
2,1400,9.14,2020
2,1500,8.55,2020
2,1600,8.24,2020
2,1700,8.84,2020
2,1800,8.05,2020
2,1900,8.06,2020
2,2100,10.12,2020
2,3100,11.13,2020
2,3200,8.55,2020
2,3300,7.69,2020
2,3400,9.55,2020
2,3500,7.78,2020
2,3600,8.89,2020
2,5100,8.95,2020
2,5200,7.31,2020
2,5300,7.63,2020
2,6100,7.37,2020
2,6200,8.59,2020
2,6300,8.29,2020
2,6400,9.77,2020
2,6500,9,2020
2,7100,9.49,2020
2,7200,8.83,2020
2,7300,8.38,2020
2,7400,9.04,2020
2,7500,7.82,2020
2,7600,7.89,2020
2,8100,9.93,2020
2,8200,9.04,2020
2,9100,7.6,2020
2,9400,6.69,2020
2,1001,8.48,2020
3,1100,14.31,2020
3,1200,13.23,2020
3,1300,14.02,2020
3,1400,13.2,2020
3,1500,12.98,2020
3,1600,12.45,2020
3,1700,13.61,2020
3,1800,12.65,2020
3,1900,12.05,2020
3,2100,12.87,2020
3,3100,12.98,2020
3,3200,12.5,2020
3,3300,12.7,2020
3,3400,15.59,2020
3,3500,13.19,2020
3,3600,12.89,2020
3,5100,13.33,2020
3,5200,13.7,2020
3,5300,13.18,2020
3,6100,12.6,2020
3,6200,12.66,2020
3,6300,12.68,2020
3,6400,13.72,2020
3,6500,12.93,2020
3,7100,12.85,2020
3,7200,13.17,2020
3,7300,13.45,2020
3,7400,13.65,2020
3,7500,13.08,2020
3,7600,12.77,2020
3,8100,13.96,2020
3,8200,13.67,2020
3,9100,12.91,2020
3,9400,11.08,2020
3,1001,12.98,2020
4,1100,75.01,2020
4,1200,66,2020
4,1300,74.8,2020
4,1400,74.57,2020
4,1500,69.99,2020
4,1600,63.56,2020
4,1700,76.1,2020
4,1800,83.98,2020
4,1900,85.14,2020
4,2100,83.26,2020
4,3100,82.91,2020
4,3200,73.64,2020
4,3300,89.55,2020
4,3400,99.03,2020
4,3500,89.79,2020
4,3600,62.8,2020
4,5100,81.32,2020
4,5200,66.84,2020
4,5300,53.98,2020
4,6100,36.81,2020
4,6200,79.17,2020
4,6300,89.45,2020
4,6400,80.93,2020
4,6500,75.59,2020
4,7100,80.57,2020
4,7200,78.59,2020
4,7300,67.68,2020
4,7400,78.01,2020
4,7500,90.7,2020
4,7600,67.21,2020
4,8100,53.17,2020
4,8200,49.41,2020
4,9100,50.36,2020
4,9400,35.25,2020
4,1001,74.96,2020
5,1100,39.34,2020
5,1200,32.33,2020
5,1300,27.04,2020
5,1400,36.79,2020
5,1500,22.34,2020
5,1600,28.02,2020
5,1700,26.13,2020
5,1800,34.54,2020
5,1900,26.64,2020
5,2100,32.08,2020
5,3100,34.42,2020
5,3200,26.07,2020
5,3300,26.84,2020
5,3400,18.25,2020
5,3500,21.79,2020
5,3600,26.71,2020
5,5100,41.82,2020
5,5200,31.93,2020
5,5300,31.32,2020
5,6100,24.53,2020
5,6200,30.22,2020
